25-03-2018 11:00:23.935 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRoutes - Loading additional Camel XML routes from: classpath:camel/*.xml
25-03-2018 11:00:23.936 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRests - Loading additional Camel XML rests from: classpath:camel-rest/*.xml
25-03-2018 11:00:23.944 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.20.1 (CamelContext: camel-1) is starting
25-03-2018 11:00:23.945 [main] INFO  o.a.c.m.ManagedManagementStrategy.doStart - JMX is enabled
25-03-2018 11:00:24.172 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartCamel - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
25-03-2018 11:00:24.236 [main] INFO  o.a.camel.spring.SpringCamelContext.doStartOrResumeRouteConsumers - Route: route1 started and consuming from: timer://hello?period=10s
25-03-2018 11:00:24.238 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Total 1 routes, of which 1 are started
25-03-2018 11:00:24.240 [main] INFO  o.a.camel.spring.SpringCamelContext.start - Apache Camel 2.20.1 (CamelContext: camel-1) started in 0.296 seconds
25-03-2018 11:00:24.246 [main] INFO  o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-8094"]
25-03-2018 11:00:24.258 [main] INFO  o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-8094"]
25-03-2018 11:00:24.264 [main] INFO  o.a.tomcat.util.net.NioSelectorPool.log - Using a shared selector for servlet write/read
25-03-2018 11:00:24.288 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer.start - Tomcat started on port(s): 8094 (http)
25-03-2018 11:00:24.292 [main] INFO  c.m.l.l.LearncamelSpringbootApplication.logStarted - Started LearncamelSpringbootApplication in 5.222 seconds (JVM running for 5.797)
25-03-2018 11:00:25.251 [Camel (camel-1) thread #1 - timer://hello] INFO  route1.log - Timer invoked and the body is DEV ENV
25-03-2018 11:00:48.208 [Thread-4] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext.doClose - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@10683d9d: startup date [Sun Mar 25 11:00:19 EDT 2018]; root of context hierarchy
25-03-2018 11:00:48.211 [Thread-4] INFO  o.s.c.s.DefaultLifecycleProcessor.stop - Stopping beans in phase 2147483647
25-03-2018 11:00:48.211 [Thread-4] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) is shutting down
